order_id,order_date,ship_date,estimated_delivery_date,customer_id,state,city,carrier,order_value,weight_kg,status
3244,2024-01-25,2024-02-01,2024-02-01,CUST_0244,SC,Joinville,LocalEx,306.1,6.53,delivered
3245,2024-07-06,,2024-07-10,CUST_0245,RJ,Niterói,FastShip,185.33,3.35,in_transit
3246,2024-08-04,,2024-08-08,CUST_0246,SC,Florianópolis,FastShip,117.03,5.89,in_transit
3247,2024-08-21,2024-08-25,2024-08-25,CUST_0247,MG,Belo Horizonte,FastShip,128.05,0.55,delivered
3248,2024-10-05,2024-10-16,2024-10-13,CUST_0248,RS,Caxias do Sul,TransLog,502.69,3.89,delivered
3249,2024-06-11,2024-06-16,2024-06-16,CUST_0249,SC,Joinville,LocalEx,472.92,1.62,delivered
3250,2024-04-03,2024-04-09,2024-04-06,CUST_0250,PR,Curitiba,TransLog,54.94,5.75,delivered
3251,2024-01-08,2024-01-17,2024-01-15,CUST_0251,SC,Florianópolis,FastShip,488.75,2.51,delivered
3252,2024-07-24,2024-08-05,2024-07-31,CUST_0252,GO,Anápolis,TransLog,594.47,2.56,delivered
3253,2024-08-15,2024-08-21,2024-08-22,CUST_0253,CE,Fortaleza,FastShip,318.42,5.78,delivered
3254,2024-12-22,2024-12-29,2024-12-27,CUST_0254,SC,Joinville,FastShip,543.83,2.53,delivered
3255,2024-01-03,2024-01-08,2024-01-10,CUST_0255,SP,Campinas,FastShip,54.55,0.74,delivered
3256,2024-10-22,,2024-10-27,CUST_0256,SP,Campinas,LocalEx,538.38,5.92,in_transit
3257,2024-03-08,2024-03-17,2024-03-11,CUST_0257,SC,Joinville,TransLog,518.04,4.4,delivered
3258,2024-01-08,2024-01-08,2024-01-10,CUST_0258,RJ,Rio de Janeiro,FastShip,368.22,5.99,delivered
3259,2024-04-02,2024-04-02,2024-04-04,CUST_0259,MG,Uberlândia,FastShip,262.37,6.34,delivered
3260,2024-03-18,2024-03-23,2024-03-25,CUST_0260,SP,Campinas,FastShip,155.73,5.04,delivered
3261,2024-05-26,2024-06-02,2024-05-29,CUST_0261,PR,Curitiba,TransLog,100.28,5.99,delivered
3262,2024-06-04,2024-06-09,2024-06-11,CUST_0262,PE,Olinda,FastShip,520.5,1.38,delivered
3263,2024-10-15,,2024-10-18,CUST_0263,RS,Caxias do Sul,TransLog,338.93,1.01,in_transit
3264,2024-01-26,2024-02-01,2024-01-31,CUST_0264,BA,Feira de Santana,TransLog,288.74,3.68,delivered
3265,2024-09-02,,2024-09-08,CUST_0265,MG,Belo Horizonte,FastShip,443.21,6.78,in_transit
3266,2024-03-27,2024-04-08,2024-04-04,CUST_0266,PE,Recife,FastShip,237.04,1.06,delivered
3267,2024-03-26,2024-04-07,2024-04-03,CUST_0267,BA,Feira de Santana,FastShip,203.9,0.44,delivered
3268,2024-04-20,2024-04-28,2024-04-22,CUST_0268,SP,São Paulo,TransLog,576.35,2.62,delivered
3269,2024-03-25,2024-03-31,2024-04-01,CUST_0269,PE,Olinda,LocalEx,119.43,2.17,delivered
3270,2024-11-12,2024-11-24,2024-11-19,CUST_0270,PR,Curitiba,LocalEx,116.08,5.61,delivered
3271,2024-02-04,2024-02-18,2024-02-12,CUST_0271,RS,Caxias do Sul,TransLog,430.01,7.91,delivered
3272,2024-01-26,2024-02-06,2024-01-31,CUST_0272,PE,Recife,FastShip,167.38,6.47,delivered
3273,2024-07-09,2024-07-22,2024-07-16,CUST_0273,PR,Maringá,FastShip,448.03,6.98,delivered
3274,2024-09-09,2024-09-23,2024-09-17,CUST_0274,GO,Goiânia,TransLog,184.19,5.86,delivered
3275,2024-12-11,2024-12-18,2024-12-17,CUST_0275,PE,Olinda,TransLog,155.25,1.08,delivered
3276,2024-05-17,2024-05-22,2024-05-23,CUST_0276,MG,Uberlândia,LocalEx,544.89,7.62,delivered
3277,2024-08-23,2024-09-03,2024-08-31,CUST_0277,RS,Porto Alegre,LocalEx,95.2,5.31,delivered
3278,2024-10-16,2024-10-22,2024-10-21,CUST_0278,SP,São Paulo,LocalEx,476.1,2.4,delivered
3279,2024-03-31,2024-04-02,2024-04-02,CUST_0279,PE,Recife,TransLog,206.92,4.15,delivered
3280,2024-02-05,2024-02-13,2024-02-10,CUST_0280,PE,Recife,TransLog,125.2,3.52,delivered
3281,2024-03-30,2024-04-06,2024-04-05,CUST_0281,GO,Anápolis,LocalEx,238.12,4.54,delivered
3282,2024-12-25,2024-12-30,2024-12-27,CUST_0282,RJ,Rio de Janeiro,FastShip,95.28,3.98,delivered
3283,2024-10-01,2024-10-06,2024-10-07,CUST_0283,SP,São Paulo,LocalEx,104.82,3.64,delivered
3284,2024-04-08,2024-04-18,2024-04-14,CUST_0284,CE,Fortaleza,FastShip,434.75,7.68,delivered
3285,2024-03-04,2024-03-14,2024-03-09,CUST_0285,MG,Uberlândia,LocalEx,484.78,2.05,delivered
3286,2024-12-28,2024-12-31,2025-01-01,CUST_0286,RS,Caxias do Sul,TransLog,458.01,5.15,delivered
3287,2024-01-15,,2024-01-23,CUST_0287,SC,Florianópolis,TransLog,484.63,7.73,in_transit
3288,2024-11-14,2024-11-25,2024-11-22,CUST_0288,CE,Fortaleza,FastShip,539.18,1.99,delivered
3289,2024-02-23,2024-03-03,2024-02-26,CUST_0289,PR,Maringá,FastShip,69.17,1.25,delivered
3290,2024-06-06,2024-06-15,2024-06-10,CUST_0290,SC,Joinville,TransLog,415.57,5.57,delivered
3291,2024-09-09,2024-09-14,2024-09-11,CUST_0291,PR,Curitiba,FastShip,475.54,7.26,delivered
3292,2024-05-20,2024-05-30,2024-05-24,CUST_0292,SP,São Paulo,FastShip,75.61,5.94,delivered
3293,2024-09-15,,2024-09-20,CUST_0293,RS,Porto Alegre,TransLog,116.51,1.79,in_transit
3294,2024-07-17,,2024-07-25,CUST_0294,PE,Recife,FastShip,260.81,6.75,in_transit
3295,2024-07-21,2024-08-01,2024-07-27,CUST_0295,BA,Salvador,LocalEx,321.63,1.15,delivered
3296,2024-12-17,,2024-12-25,CUST_0296,PE,Olinda,LocalEx,224.0,1.23,in_transit
3297,2024-06-23,2024-06-30,2024-06-28,CUST_0297,RJ,Rio de Janeiro,TransLog,447.57,5.86,delivered
3298,2024-06-18,2024-06-19,2024-06-21,CUST_0298,BA,Salvador,LocalEx,428.69,1.19,delivered
3299,2024-12-29,,2025-01-02,CUST_0299,BA,Salvador,TransLog,93.81,1.79,in_transit
3300,2024-09-17,2024-09-24,2024-09-19,CUST_0300,SC,Joinville,TransLog,253.73,7.04,delivered
3301,2024-04-26,2024-04-28,2024-04-30,CUST_0301,PE,Olinda,TransLog,584.17,7.97,delivered
3302,2024-07-29,2024-08-02,2024-08-01,CUST_0302,MG,Belo Horizonte,TransLog,296.76,0.85,delivered
3303,2024-07-29,2024-08-08,2024-08-03,CUST_0303,CE,Fortaleza,LocalEx,586.3,5.75,delivered
3304,2024-08-17,2024-08-23,2024-08-23,CUST_0304,CE,Fortaleza,FastShip,298.94,1.14,delivered
3305,2024-06-14,2024-06-22,2024-06-21,CUST_0305,RS,Caxias do Sul,LocalEx,465.6,4.95,delivered
3306,2024-03-22,,2024-03-29,CUST_0306,GO,Anápolis,FastShip,284.24,3.9,in_transit
3307,2024-06-03,,2024-06-05,CUST_0307,RS,Porto Alegre,TransLog,129.62,6.87,in_transit
3308,2024-04-15,2024-04-22,2024-04-21,CUST_0308,BA,Feira de Santana,LocalEx,246.34,6.5,delivered
3309,2024-08-05,2024-08-14,2024-08-11,CUST_0309,BA,Feira de Santana,FastShip,473.29,4.88,delivered
3310,2024-01-29,2024-02-08,2024-02-05,CUST_0310,GO,Goiânia,LocalEx,171.81,2.64,delivered
3311,2024-07-07,2024-07-14,2024-07-12,CUST_0311,RS,Caxias do Sul,FastShip,570.3,1.07,delivered
3312,2024-01-16,2024-01-27,2024-01-23,CUST_0312,PE,Recife,LocalEx,302.26,4.1,delivered
3313,2024-07-05,2024-07-09,2024-07-11,CUST_0313,PE,Recife,TransLog,486.28,0.53,delivered
3314,2024-07-01,,2024-07-08,CUST_0314,CE,Caucaia,TransLog,316.55,6.35,in_transit
3315,2024-12-02,2024-12-10,2024-12-05,CUST_0315,PR,Maringá,TransLog,440.17,3.25,delivered
3316,2024-07-20,2024-07-24,2024-07-22,CUST_0316,RJ,Rio de Janeiro,TransLog,107.83,3.48,delivered
3317,2024-12-07,2024-12-14,2024-12-11,CUST_0317,MG,Belo Horizonte,LocalEx,570.22,1.9,delivered
3318,2024-06-11,2024-06-13,2024-06-15,CUST_0318,RJ,Rio de Janeiro,TransLog,118.14,5.73,delivered
3319,2024-09-11,,2024-09-15,CUST_0319,SC,Florianópolis,LocalEx,366.79,2.62,in_transit
3320,2024-11-23,2024-11-30,2024-11-30,CUST_0320,SP,São Paulo,TransLog,289.05,7.31,delivered
3321,2024-11-26,,2024-11-30,CUST_0321,SC,Joinville,TransLog,451.43,5.16,in_transit
3322,2024-08-03,2024-08-05,2024-08-07,CUST_0322,PR,Curitiba,LocalEx,134.8,3.68,delivered
3323,2024-04-05,,2024-04-12,CUST_0323,SC,Joinville,LocalEx,194.43,2.48,in_transit
3324,2024-01-06,2024-01-15,2024-01-13,CUST_0324,MG,Belo Horizonte,FastShip,441.24,1.11,delivered
3325,2024-01-05,2024-01-17,2024-01-13,CUST_0325,RS,Caxias do Sul,LocalEx,488.36,5.31,delivered
3326,2024-05-11,2024-05-19,2024-05-15,CUST_0326,SC,Florianópolis,LocalEx,465.86,5.92,delivered
3327,2024-03-02,2024-03-09,2024-03-04,CUST_0327,SC,Joinville,TransLog,475.2,7.28,delivered
3328,2024-07-06,2024-07-08,2024-07-08,CUST_0328,CE,Fortaleza,TransLog,458.91,4.27,delivered
3329,2024-10-18,2024-10-23,2024-10-20,CUST_0329,RS,Caxias do Sul,LocalEx,518.89,7.66,delivered
3330,2024-04-04,2024-04-12,2024-04-06,CUST_0330,PR,Curitiba,FastShip,139.44,3.08,delivered
3331,2024-02-21,2024-03-06,2024-02-29,CUST_0331,PR,Curitiba,FastShip,185.47,7.47,delivered
3332,2024-04-09,2024-04-18,2024-04-12,CUST_0332,CE,Fortaleza,TransLog,558.48,6.15,delivered
3333,2024-05-23,2024-05-29,2024-05-26,CUST_0333,PR,Curitiba,FastShip,280.76,2.31,delivered
3334,2024-01-16,2024-01-18,2024-01-19,CUST_0334,MG,Belo Horizonte,FastShip,86.81,2.15,delivered
3335,2024-12-28,2025-01-02,2025-01-03,CUST_0335,SC,Florianópolis,TransLog,296.22,3.13,delivered
3336,2024-06-08,,2024-06-13,CUST_0336,PE,Olinda,FastShip,560.86,4.04,in_transit
3337,2024-05-29,2024-06-10,2024-06-04,CUST_0337,PR,Curitiba,LocalEx,351.95,7.24,delivered
3338,2024-01-25,2024-02-02,2024-01-30,CUST_0338,SC,Florianópolis,FastShip,146.58,4.33,delivered
3339,2024-07-30,2024-08-09,2024-08-03,CUST_0339,RS,Porto Alegre,FastShip,206.16,4.75,delivered
3340,2024-05-03,2024-05-17,2024-05-11,CUST_0340,CE,Caucaia,LocalEx,243.84,0.37,delivered
3341,2024-04-05,2024-04-05,2024-04-07,CUST_0341,PR,Maringá,LocalEx,514.0,6.44,delivered
3342,2024-02-04,2024-02-10,2024-02-06,CUST_0342,SC,Joinville,FastShip,478.62,2.11,delivered
3343,2024-12-19,2024-12-24,2024-12-26,CUST_0343,SC,Florianópolis,TransLog,141.23,1.36,delivered
3344,2024-12-12,2024-12-25,2024-12-19,CUST_0344,PE,Olinda,FastShip,591.22,7.74,delivered
3345,2024-09-02,2024-09-08,2024-09-08,CUST_0345,RJ,Niterói,TransLog,57.87,4.56,delivered
3346,2024-09-22,2024-09-29,2024-09-30,CUST_0346,MG,Belo Horizonte,LocalEx,189.25,7.77,delivered
3347,2024-12-12,2024-12-19,2024-12-18,CUST_0347,MG,Belo Horizonte,FastShip,568.16,6.32,delivered
3348,2024-03-26,2024-04-01,2024-03-30,CUST_0348,GO,Anápolis,TransLog,569.71,4.52,delivered
3349,2024-03-13,2024-03-22,2024-03-20,CUST_0349,PE,Olinda,FastShip,354.87,7.44,delivered
3350,2024-07-12,2024-07-14,2024-07-14,CUST_0350,CE,Fortaleza,TransLog,345.72,2.68,delivered
3351,2024-02-12,2024-02-19,2024-02-14,CUST_0351,CE,Caucaia,LocalEx,332.25,5.33,delivered
3352,2024-05-10,2024-05-17,2024-05-15,CUST_0352,RJ,Niterói,FastShip,171.25,7.52,delivered
3353,2024-07-09,2024-07-09,2024-07-11,CUST_0353,RS,Caxias do Sul,LocalEx,303.7,1.31,delivered
3354,2024-04-18,2024-04-26,2024-04-24,CUST_0354,BA,Feira de Santana,TransLog,467.31,3.86,delivered
3355,2024-03-14,,2024-03-16,CUST_0355,PR,Curitiba,FastShip,89.13,3.37,in_transit
3356,2024-02-18,2024-02-23,2024-02-22,CUST_0356,PR,Maringá,LocalEx,97.11,7.33,delivered
3357,2024-06-07,2024-06-09,2024-06-10,CUST_0357,RJ,Rio de Janeiro,FastShip,289.11,2.55,delivered
3358,2024-07-23,2024-08-05,2024-07-31,CUST_0358,CE,Caucaia,LocalEx,537.24,2.66,delivered
3359,2024-03-09,2024-03-17,2024-03-13,CUST_0359,SP,Campinas,FastShip,383.38,5.44,delivered
3360,2024-03-15,2024-03-25,2024-03-22,CUST_0360,PE,Olinda,LocalEx,352.93,2.46,delivered
3361,2024-01-19,,2024-01-27,CUST_0361,RS,Caxias do Sul,FastShip,196.88,1.92,in_transit
3362,2024-07-21,2024-07-25,2024-07-26,CUST_0362,MG,Belo Horizonte,LocalEx,284.71,5.83,delivered
3363,2024-05-18,2024-05-30,2024-05-25,CUST_0363,SC,Joinville,FastShip,136.66,7.81,delivered
3364,2024-05-02,2024-05-14,2024-05-09,CUST_0364,RS,Porto Alegre,LocalEx,489.4,3.86,delivered
3365,2024-10-26,2024-11-05,2024-10-30,CUST_0365,RS,Caxias do Sul,LocalEx,90.2,2.58,delivered
3366,2024-11-14,2024-11-25,2024-11-20,CUST_0366,MG,Belo Horizonte,FastShip,519.85,0.59,delivered
3367,2024-01-08,,2024-01-14,CUST_0367,PR,Curitiba,FastShip,393.89,1.52,in_transit
3368,2024-09-08,2024-09-10,2024-09-12,CUST_0368,MG,Uberlândia,TransLog,233.85,3.29,delivered
3369,2024-01-31,2024-02-08,2024-02-04,CUST_0369,PE,Olinda,FastShip,196.32,3.21,delivered
3370,2024-09-09,2024-09-13,2024-09-14,CUST_0370,PR,Maringá,LocalEx,473.93,5.54,delivered
3371,2024-07-13,2024-07-19,2024-07-16,CUST_0371,SP,Campinas,LocalEx,594.63,0.98,delivered
3372,2024-08-17,2024-08-18,2024-08-19,CUST_0372,PR,Maringá,LocalEx,408.87,3.19,delivered
3373,2024-05-19,2024-05-25,2024-05-24,CUST_0373,SP,Santos,LocalEx,111.4,5.13,delivered
3374,2024-09-18,2024-09-22,2024-09-22,CUST_0374,SC,Florianópolis,FastShip,239.61,7.37,delivered
3375,2024-12-08,2024-12-13,2024-12-13,CUST_0375,MG,Uberlândia,LocalEx,496.07,0.73,delivered
3376,2024-12-28,2025-01-04,2024-12-31,CUST_0376,PR,Maringá,TransLog,537.35,5.91,delivered
3377,2024-11-17,2024-11-21,2024-11-19,CUST_0377,PR,Maringá,FastShip,409.96,3.99,delivered
3378,2024-07-08,2024-07-15,2024-07-15,CUST_0378,PR,Curitiba,FastShip,152.51,6.74,delivered
3379,2024-10-20,2024-11-01,2024-10-26,CUST_0379,RJ,Rio de Janeiro,TransLog,348.8,2.77,delivered
3380,2024-04-28,2024-05-03,2024-05-01,CUST_0380,SC,Florianópolis,LocalEx,494.1,3.74,delivered
3381,2024-08-06,2024-08-15,2024-08-12,CUST_0381,MG,Uberlândia,LocalEx,424.91,5.8,delivered
3382,2024-05-12,2024-05-22,2024-05-20,CUST_0382,RS,Porto Alegre,LocalEx,521.14,5.98,delivered
3383,2024-06-02,2024-06-11,2024-06-10,CUST_0383,SC,Joinville,LocalEx,101.5,7.7,delivered
3384,2024-02-12,2024-02-18,2024-02-14,CUST_0384,SC,Joinville,TransLog,199.4,4.94,delivered
3385,2024-10-12,,2024-10-20,CUST_0385,RJ,Rio de Janeiro,FastShip,155.09,3.97,in_transit
3386,2024-04-07,,2024-04-10,CUST_0386,RJ,Rio de Janeiro,LocalEx,248.45,5.49,in_transit
3387,2024-06-17,2024-06-25,2024-06-23,CUST_0387,SP,Campinas,LocalEx,144.65,3.99,delivered
3388,2024-05-14,2024-05-24,2024-05-21,CUST_0388,SP,São Paulo,FastShip,361.04,6.47,delivered
3389,2024-01-28,2024-02-02,2024-02-04,CUST_0389,GO,Anápolis,LocalEx,299.5,1.79,delivered
3390,2024-05-24,,2024-05-31,CUST_0390,GO,Anápolis,FastShip,274.84,7.78,in_transit
3391,2024-07-07,2024-07-13,2024-07-12,CUST_0391,CE,Fortaleza,FastShip,87.4,0.93,delivered
3392,2024-02-09,2024-02-13,2024-02-11,CUST_0392,RJ,Rio de Janeiro,TransLog,352.68,0.75,delivered
3393,2024-10-04,2024-10-11,2024-10-06,CUST_0393,RS,Caxias do Sul,TransLog,445.41,4.02,delivered
3394,2024-08-17,2024-08-27,2024-08-23,CUST_0394,SP,Campinas,TransLog,109.64,4.45,delivered
3395,2024-03-12,2024-03-19,2024-03-17,CUST_0395,RS,Caxias do Sul,FastShip,347.21,1.0,delivered
3396,2024-01-04,2024-01-09,2024-01-06,CUST_0396,BA,Salvador,FastShip,208.11,0.34,delivered
3397,2024-02-25,2024-03-05,2024-03-01,CUST_0397,RS,Porto Alegre,TransLog,387.2,4.96,delivered
3398,2024-07-06,2024-07-07,2024-07-09,CUST_0398,RJ,Niterói,LocalEx,544.15,2.06,delivered
3399,2024-05-17,2024-05-30,2024-05-24,CUST_0399,GO,Anápolis,TransLog,88.44,5.86,delivered
3400,2024-12-20,2024-12-26,2024-12-23,CUST_0400,PE,Olinda,FastShip,421.7,4.79,delivered
3401,2024-01-04,2024-01-08,2024-01-10,CUST_0401,GO,Goiânia,TransLog,192.24,5.75,delivered
3402,2024-10-10,2024-10-20,2024-10-18,CUST_0402,SC,Florianópolis,TransLog,403.98,1.3,delivered
3403,2024-11-05,2024-11-06,2024-11-07,CUST_0403,PR,Maringá,FastShip,539.98,2.82,delivered
3404,2024-10-10,2024-10-12,2024-10-14,CUST_0404,RJ,Niterói,FastShip,176.94,7.88,delivered
3405,2024-11-02,,2024-11-09,CUST_0405,PR,Maringá,TransLog,498.61,6.34,in_transit
3406,2024-09-27,,2024-10-01,CUST_0406,MG,Belo Horizonte,TransLog,408.14,3.16,in_transit
3407,2024-05-18,2024-05-27,2024-05-22,CUST_0407,RS,Porto Alegre,TransLog,75.13,1.53,delivered
3408,2024-11-18,2024-11-24,2024-11-23,CUST_0408,SP,Santos,LocalEx,56.75,6.04,delivered
3409,2024-08-22,2024-08-27,2024-08-27,CUST_0409,MG,Uberlândia,TransLog,103.62,1.17,delivered
3410,2024-09-23,2024-10-01,2024-09-25,CUST_0410,SP,Campinas,FastShip,435.84,5.87,delivered
3411,2024-01-06,2024-01-17,2024-01-11,CUST_0411,CE,Fortaleza,TransLog,378.21,7.42,delivered
3412,2024-06-30,2024-07-09,2024-07-03,CUST_0412,BA,Feira de Santana,LocalEx,352.8,0.43,delivered
3413,2024-09-25,2024-10-02,2024-10-01,CUST_0413,PR,Curitiba,FastShip,548.03,0.43,delivered
3414,2024-03-10,2024-03-16,2024-03-16,CUST_0414,RS,Porto Alegre,FastShip,358.18,5.02,delivered
3415,2024-02-26,,2024-03-03,CUST_0415,SP,Campinas,TransLog,479.65,6.96,in_transit
3416,2024-11-23,2024-11-30,2024-11-26,CUST_0416,GO,Goiânia,TransLog,139.78,4.14,delivered
3417,2024-06-09,2024-06-10,2024-06-12,CUST_0417,GO,Anápolis,LocalEx,404.03,0.71,delivered
3418,2024-11-03,2024-11-11,2024-11-06,CUST_0418,MG,Belo Horizonte,TransLog,58.26,1.9,delivered
3419,2024-10-17,2024-10-31,2024-10-25,CUST_0419,MG,Uberlândia,FastShip,208.0,2.58,delivered
3420,2024-02-13,2024-02-20,2024-02-15,CUST_0420,SC,Florianópolis,FastShip,437.15,7.2,delivered
3421,2024-04-10,2024-04-16,2024-04-14,CUST_0421,BA,Feira de Santana,TransLog,554.13,6.22,delivered
3422,2024-04-18,2024-04-27,2024-04-26,CUST_0422,RS,Porto Alegre,TransLog,157.51,0.54,delivered
3423,2024-08-20,2024-08-22,2024-08-22,CUST_0423,SP,Santos,TransLog,599.24,1.02,delivered
3424,2024-11-01,2024-11-11,2024-11-09,CUST_0424,PE,Recife,LocalEx,59.95,6.76,delivered
3425,2024-09-11,2024-09-13,2024-09-15,CUST_0425,MG,Uberlândia,FastShip,315.27,2.18,delivered
3426,2024-07-02,2024-07-09,2024-07-08,CUST_0426,BA,Salvador,FastShip,554.74,7.42,delivered
3427,2024-09-05,2024-09-09,2024-09-10,CUST_0427,MG,Belo Horizonte,TransLog,538.81,7.83,delivered
3428,2024-09-07,2024-09-14,2024-09-14,CUST_0428,MG,Belo Horizonte,FastShip,565.08,7.91,delivered
3429,2024-07-08,2024-07-14,2024-07-11,CUST_0429,CE,Caucaia,FastShip,83.39,4.86,delivered
3430,2024-05-22,,2024-05-27,CUST_0430,PR,Curitiba,FastShip,507.34,3.49,in_transit
3431,2024-09-29,2024-10-07,2024-10-04,CUST_0431,GO,Anápolis,TransLog,241.74,1.48,delivered
3432,2024-02-26,,2024-03-04,CUST_0432,CE,Caucaia,TransLog,355.82,4.54,in_transit
3433,2024-05-22,2024-06-01,2024-05-28,CUST_0433,PR,Maringá,FastShip,78.67,2.43,delivered
3434,2024-03-18,2024-03-25,2024-03-23,CUST_0434,BA,Salvador,TransLog,75.0,5.48,delivered
3435,2024-04-04,,2024-04-11,CUST_0435,MG,Uberlândia,FastShip,95.94,7.86,in_transit
3436,2024-03-06,2024-03-12,2024-03-11,CUST_0436,RS,Porto Alegre,FastShip,261.3,6.16,delivered
3437,2024-11-29,2024-12-13,2024-12-07,CUST_0437,SP,Campinas,TransLog,153.73,7.3,delivered
3438,2024-12-01,2024-12-01,2024-12-03,CUST_0438,RS,Caxias do Sul,LocalEx,339.42,6.59,delivered
3439,2024-12-11,2024-12-20,2024-12-14,CUST_0439,RJ,Niterói,TransLog,386.07,2.14,delivered
3440,2024-09-30,2024-10-08,2024-10-05,CUST_0440,SC,Joinville,FastShip,408.54,4.3,delivered
3441,2024-10-21,2024-10-30,2024-10-28,CUST_0441,PE,Recife,FastShip,172.36,7.05,delivered
3442,2024-10-09,,2024-10-15,CUST_0442,MG,Belo Horizonte,FastShip,479.24,2.14,in_transit
3443,2024-07-23,2024-07-30,2024-07-26,CUST_0443,PE,Olinda,FastShip,554.92,4.86,delivered
3444,2024-10-14,,2024-10-18,CUST_0444,BA,Salvador,FastShip,595.34,0.44,in_transit
3445,2024-07-30,2024-08-04,2024-08-03,CUST_0445,RS,Porto Alegre,LocalEx,312.76,5.78,delivered
3446,2024-09-09,2024-09-15,2024-09-16,CUST_0446,SC,Joinville,FastShip,390.55,5.66,delivered
3447,2024-02-23,2024-02-27,2024-02-26,CUST_0447,SP,Campinas,TransLog,196.02,1.13,delivered
3448,2024-12-15,2024-12-22,2024-12-21,CUST_0448,PR,Maringá,TransLog,269.12,4.43,delivered
3449,2024-07-24,2024-08-01,2024-07-29,CUST_0449,PR,Maringá,LocalEx,240.71,1.44,delivered
3450,2024-09-25,2024-10-03,2024-10-01,CUST_0450,GO,Anápolis,LocalEx,558.22,3.85,delivered
3451,2024-01-06,2024-01-12,2024-01-14,CUST_0451,RJ,Rio de Janeiro,FastShip,232.87,4.13,delivered
3452,2024-09-17,2024-09-25,2024-09-22,CUST_0452,PR,Maringá,TransLog,449.84,6.67,delivered
3453,2024-03-15,2024-03-22,2024-03-19,CUST_0453,CE,Caucaia,FastShip,153.56,4.84,delivered
3454,2024-09-25,2024-09-30,2024-09-28,CUST_0454,CE,Caucaia,LocalEx,477.44,7.2,delivered
3455,2024-07-01,2024-07-07,2024-07-06,CUST_0455,SP,Campinas,FastShip,517.78,4.97,delivered
3456,2024-06-30,2024-07-09,2024-07-06,CUST_0456,RS,Porto Alegre,TransLog,571.84,5.74,delivered
3457,2024-04-29,2024-05-10,2024-05-07,CUST_0457,SC,Joinville,FastShip,129.94,4.69,delivered
3458,2024-03-22,2024-04-05,2024-03-30,CUST_0458,SP,São Paulo,LocalEx,359.79,1.39,delivered
3459,2024-03-20,2024-03-28,2024-03-22,CUST_0459,PR,Maringá,TransLog,350.37,4.85,delivered
3460,2024-03-31,2024-04-08,2024-04-04,CUST_0460,BA,Salvador,TransLog,341.96,3.66,delivered
3461,2024-02-03,2024-02-15,2024-02-11,CUST_0461,PR,Curitiba,TransLog,585.05,1.98,delivered
3462,2024-12-20,2024-12-28,2024-12-26,CUST_0462,PR,Maringá,FastShip,268.79,7.41,delivered
3463,2024-07-26,2024-07-28,2024-07-29,CUST_0463,SP,Santos,FastShip,327.84,4.3,delivered
3464,2024-04-21,2024-04-25,2024-04-24,CUST_0464,SP,Campinas,LocalEx,228.98,4.93,delivered
3465,2024-08-10,,2024-08-13,CUST_0465,PR,Curitiba,TransLog,177.59,2.51,in_transit
3466,2024-03-15,2024-03-20,2024-03-18,CUST_0466,GO,Anápolis,TransLog,438.57,1.0,delivered
3467,2024-09-24,2024-10-05,2024-10-01,CUST_0467,SP,Campinas,FastShip,371.0,3.2,delivered
3468,2024-03-02,2024-03-04,2024-03-05,CUST_0468,SC,Joinville,FastShip,463.87,7.2,delivered
3469,2024-04-04,2024-04-11,2024-04-08,CUST_0469,PE,Olinda,TransLog,115.01,6.67,delivered
3470,2024-06-03,2024-06-13,2024-06-09,CUST_0470,SC,Joinville,LocalEx,363.7,2.84,delivered
3471,2024-09-11,2024-09-15,2024-09-17,CUST_0471,RJ,Rio de Janeiro,LocalEx,87.07,1.7,delivered
3472,2024-11-27,2024-12-08,2024-12-02,CUST_0472,CE,Caucaia,TransLog,490.84,6.75,delivered
3473,2024-05-13,2024-05-16,2024-05-15,CUST_0473,PR,Curitiba,LocalEx,247.25,3.4,delivered
3474,2024-09-14,2024-09-18,2024-09-19,CUST_0474,RJ,Niterói,LocalEx,426.21,5.75,delivered
3475,2024-08-30,2024-08-31,2024-09-02,CUST_0475,GO,Goiânia,TransLog,256.82,2.43,delivered
3476,2024-12-17,2024-12-18,2024-12-20,CUST_0476,PR,Curitiba,LocalEx,354.0,3.17,delivered
3477,2024-10-12,2024-10-13,2024-10-14,CUST_0477,SP,Campinas,FastShip,468.87,5.01,delivered
3478,2024-06-05,2024-06-12,2024-06-13,CUST_0478,PR,Curitiba,FastShip,327.48,6.63,delivered
3479,2024-11-12,,2024-11-19,CUST_0479,RS,Porto Alegre,FastShip,382.06,1.04,in_transit
3480,2024-05-25,,2024-05-29,CUST_0480,RS,Porto Alegre,TransLog,279.4,5.84,in_transit
3481,2024-07-10,2024-07-17,2024-07-13,CUST_0481,SP,Santos,LocalEx,301.34,3.52,delivered
3482,2024-06-04,2024-06-11,2024-06-08,CUST_0482,SC,Joinville,LocalEx,517.76,3.2,delivered
3483,2024-10-10,2024-10-15,2024-10-14,CUST_0483,MG,Belo Horizonte,TransLog,442.85,3.07,delivered
3484,2024-04-27,2024-05-02,2024-05-03,CUST_0484,BA,Feira de Santana,TransLog,136.91,1.18,delivered
3485,2024-05-30,2024-06-04,2024-06-04,CUST_0485,SC,Florianópolis,TransLog,361.96,6.21,delivered
3486,2024-10-09,2024-10-16,2024-10-12,CUST_0486,MG,Uberlândia,FastShip,249.88,0.98,delivered
3487,2024-05-07,2024-05-12,2024-05-09,CUST_0487,MG,Uberlândia,TransLog,283.4,4.17,delivered
