order_id,order_date,ship_date,estimated_delivery_date,customer_id,state,city,carrier,order_value,weight_kg,status
5498,2024-10-27,2024-11-03,2024-11-01,CUST_00498,GO,Goiânia,TransLog,577.2,1.51,delivered
5499,2024-12-06,,2024-12-11,CUST_00499,PE,Olinda,LocalEx,1800.82,7.33,in_transit
5500,2024-02-07,2024-02-19,2024-02-13,CUST_00500,BA,Feira de Santana,TransLog,194.03,2.31,delivered
5501,2024-12-06,2024-12-21,2024-12-11,CUST_00501,RS,Caxias do Sul,LocalEx,548.05,0.49,delivered
5502,2024-12-05,2024-12-10,2024-12-09,CUST_00502,GO,Goiânia,FastShip,359.0,7.07,delivered
5503,2024-11-02,2024-11-07,2024-11-04,CUST_00503,MG,Uberlândia,FastShip,699.28,2.6,delivered
5504,2024-05-12,2024-05-22,2024-05-17,CUST_00504,SP,São Paulo,FastShip,654.81,9.98,delivered
5505,2024-05-05,2024-05-13,2024-05-09,CUST_00505,BA,Salvador,TransLog,291.42,3.78,delivered
5506,2024-12-10,2024-12-14,2024-12-14,CUST_00506,SP,Campinas,TransLog,113.01,6.54,delivered
5507,2024-12-01,2024-12-02,2024-12-03,CUST_00507,PE,Recife,FastShip,1224.14,2.48,delivered
5508,2024-10-13,2024-10-22,2024-10-18,CUST_00508,SC,Joinville,TransLog,224.31,7.27,delivered
5509,2024-05-26,2024-06-08,2024-06-02,CUST_00509,RJ,Niterói,TransLog,384.08,8.85,delivered
5510,2024-03-08,2024-03-15,2024-03-12,CUST_00510,MG,Belo Horizonte,TransLog,752.6,6.48,delivered
5511,2024-06-29,2024-07-09,2024-07-03,CUST_00511,SC,Florianópolis,TransLog,448.85,9.05,delivered
5512,2024-12-29,2025-01-02,2025-01-01,CUST_00512,MG,Uberlândia,FastShip,438.81,8.1,delivered
5513,2024-10-25,,2024-11-01,CUST_00513,SC,Florianópolis,FastShip,621.85,6.78,in_transit
5514,2024-08-30,2024-09-09,2024-09-03,CUST_00514,CE,Fortaleza,TransLog,312.18,5.09,delivered
5515,2024-02-05,2024-02-19,2024-02-13,CUST_00515,RJ,Niterói,FastShip,163.71,1.22,delivered
5516,2024-02-01,2024-02-06,2024-02-04,CUST_00516,GO,Anápolis,FastShip,781.38,4.81,delivered
5517,2024-03-22,2024-04-03,2024-03-30,CUST_00517,BA,Feira de Santana,FastShip,149.33,0.76,delivered
5518,2024-03-03,2024-03-10,2024-03-05,CUST_00518,GO,Anápolis,FastShip,97.97,6.47,delivered
5519,2024-03-04,2024-03-09,2024-03-09,CUST_00519,RJ,Rio de Janeiro,TransLog,227.63,1.72,delivered
5520,2024-01-16,2024-01-27,2024-01-22,CUST_00520,BA,Salvador,LocalEx,283.03,6.06,delivered
5521,2024-04-05,2024-04-15,2024-04-11,CUST_00521,SC,Joinville,FastShip,627.22,2.82,delivered
5522,2024-08-10,2024-08-19,2024-08-13,CUST_00522,PR,Curitiba,TransLog,672.92,8.42,delivered
5523,2024-11-29,,2024-12-02,CUST_00523,BA,Feira de Santana,TransLog,850.1,2.16,in_transit
5524,2024-12-05,2024-12-09,2024-12-08,CUST_00524,PR,Curitiba,LocalEx,1556.93,0.44,delivered
5525,2024-12-02,2024-12-10,2024-12-09,CUST_00525,GO,Anápolis,TransLog,222.93,6.43,delivered
5526,2024-08-10,2024-08-17,2024-08-16,CUST_00526,SP,Santos,FastShip,514.83,5.47,delivered
5527,2024-05-04,2024-05-12,2024-05-07,CUST_00527,GO,Anápolis,FastShip,282.67,5.27,delivered
5528,2024-04-17,2024-04-22,2024-04-21,CUST_00528,GO,Goiânia,LocalEx,120.44,7.97,delivered
5529,2024-05-19,2024-05-26,2024-05-22,CUST_00529,MG,Belo Horizonte,FastShip,896.3,4.09,delivered
5530,2024-10-11,2024-10-24,2024-10-18,CUST_00530,RJ,Niterói,FastShip,97.06,9.37,delivered
5531,2024-01-01,2024-01-12,2024-01-06,CUST_00531,MG,Uberlândia,FastShip,495.3,2.1,delivered
5532,2024-12-03,2024-12-17,2024-12-08,CUST_00532,PE,Recife,FastShip,971.95,8.64,delivered
5533,2024-12-16,2024-12-19,2024-12-20,CUST_00533,GO,Goiânia,FastShip,397.94,7.69,delivered
5534,2024-09-11,2024-09-17,2024-09-16,CUST_00534,MG,Belo Horizonte,FastShip,415.44,3.46,delivered
5535,2024-03-27,2024-04-06,2024-04-04,CUST_00535,GO,Anápolis,FastShip,397.12,2.63,delivered
5536,2024-11-30,,2024-12-08,CUST_00536,CE,Fortaleza,LocalEx,103.67,5.09,in_transit
5537,2024-12-08,2024-12-18,2024-12-15,CUST_00537,RS,Porto Alegre,TransLog,1963.65,2.51,delivered
5538,2024-04-18,2024-04-28,2024-04-24,CUST_00538,PE,Recife,LocalEx,264.27,3.89,delivered
5539,2024-12-08,2024-12-23,2024-12-14,CUST_00539,RJ,Niterói,TransLog,1077.01,8.54,delivered
5540,2024-07-21,,2024-07-28,CUST_00540,RS,Caxias do Sul,LocalEx,246.24,3.51,in_transit
5541,2024-11-17,2024-11-23,2024-11-21,CUST_00541,SP,Campinas,FastShip,72.92,9.23,delivered
5542,2024-11-26,2024-12-08,2024-12-01,CUST_00542,GO,Anápolis,FastShip,1158.15,7.49,delivered
5543,2024-02-10,2024-02-22,2024-02-18,CUST_00543,RS,Porto Alegre,TransLog,887.18,0.26,delivered
5544,2024-11-25,2024-12-01,2024-12-02,CUST_00544,MG,Belo Horizonte,TransLog,1137.51,3.73,delivered
5545,2024-10-14,2024-10-23,2024-10-21,CUST_00545,RS,Caxias do Sul,TransLog,587.99,0.47,delivered
5546,2024-01-22,2024-02-02,2024-01-27,CUST_00546,MG,Belo Horizonte,FastShip,590.41,8.0,delivered
5547,2024-10-07,2024-10-16,2024-10-14,CUST_00547,PE,Recife,TransLog,376.29,0.23,delivered
5548,2024-09-12,2024-09-16,2024-09-16,CUST_00548,RJ,Rio de Janeiro,FastShip,70.2,5.88,delivered
5549,2024-12-01,,2024-12-04,CUST_00549,RJ,Niterói,FastShip,51.0,3.97,in_transit
5550,2024-05-13,2024-05-22,2024-05-17,CUST_00550,BA,Salvador,FastShip,210.04,9.53,delivered
5551,2024-12-01,2024-12-11,2024-12-04,CUST_00551,PR,Curitiba,TransLog,1096.63,9.75,delivered
5552,2024-10-15,2024-10-23,2024-10-19,CUST_00552,SP,São Paulo,TransLog,171.27,1.22,delivered
5553,2024-12-07,2024-12-19,2024-12-14,CUST_00553,RJ,Niterói,FastShip,598.26,3.21,delivered
5554,2024-05-10,2024-05-21,2024-05-17,CUST_00554,GO,Goiânia,FastShip,502.73,7.71,delivered
5555,2024-08-07,2024-08-19,2024-08-14,CUST_00555,MG,Uberlândia,FastShip,56.0,5.93,delivered
5556,2024-12-02,2024-12-03,2024-12-04,CUST_00556,PE,Olinda,LocalEx,428.74,2.04,delivered
5557,2024-01-16,,2024-01-20,CUST_00557,PE,Olinda,FastShip,795.81,9.23,in_transit
5558,2024-03-26,2024-03-31,2024-04-01,CUST_00558,SC,Florianópolis,FastShip,323.47,9.79,delivered
5559,2024-09-22,2024-09-26,2024-09-27,CUST_00559,MG,Belo Horizonte,FastShip,558.49,6.68,delivered
5560,2024-08-07,2024-08-16,2024-08-15,CUST_00560,SC,Joinville,FastShip,120.81,9.13,delivered
5561,2024-04-11,2024-04-21,2024-04-17,CUST_00561,MG,Belo Horizonte,FastShip,394.88,7.18,delivered
5562,2024-12-04,2024-12-16,2024-12-10,CUST_00562,RS,Caxias do Sul,LocalEx,1649.64,8.46,delivered
5563,2024-11-11,2024-11-24,2024-11-19,CUST_00563,CE,Fortaleza,TransLog,773.71,3.64,delivered
5564,2024-12-02,,2024-12-10,CUST_00564,RS,Porto Alegre,LocalEx,1103.84,6.03,in_transit
5565,2024-12-05,,2024-12-12,CUST_00565,BA,Feira de Santana,LocalEx,1895.32,2.66,in_transit
5566,2024-08-27,2024-09-03,2024-09-04,CUST_00566,GO,Goiânia,TransLog,837.81,0.96,delivered
5567,2024-04-09,2024-04-23,2024-04-17,CUST_00567,BA,Salvador,TransLog,514.6,1.5,delivered
5568,2024-11-29,2024-12-11,2024-12-03,CUST_00568,CE,Caucaia,FastShip,701.65,8.03,delivered
5569,2024-09-07,2024-09-13,2024-09-14,CUST_00569,GO,Goiânia,LocalEx,834.83,2.1,delivered
5570,2024-11-03,2024-11-10,2024-11-10,CUST_00570,RS,Porto Alegre,LocalEx,778.42,5.6,delivered
5571,2024-06-17,2024-06-27,2024-06-25,CUST_00571,GO,Anápolis,TransLog,251.05,7.88,delivered
5572,2024-11-13,,2024-11-17,CUST_00572,SC,Florianópolis,FastShip,785.87,2.83,in_transit
5573,2024-10-13,2024-10-20,2024-10-18,CUST_00573,SC,Florianópolis,FastShip,318.33,8.13,delivered
5574,2024-12-01,,2024-12-05,CUST_00574,SC,Joinville,TransLog,2096.27,7.88,in_transit
5575,2024-11-13,,2024-11-16,CUST_00575,MG,Uberlândia,FastShip,654.18,4.94,in_transit
5576,2024-10-23,2024-11-03,2024-10-31,CUST_00576,BA,Salvador,TransLog,830.02,7.26,delivered
5577,2024-01-20,2024-01-31,2024-01-25,CUST_00577,SP,São Paulo,FastShip,313.43,1.16,delivered
5578,2024-07-03,2024-07-09,2024-07-09,CUST_00578,BA,Feira de Santana,FastShip,361.41,10.0,delivered
5579,2024-11-11,2024-11-17,2024-11-19,CUST_00579,SP,Santos,LocalEx,221.6,8.94,delivered
5580,2024-01-04,2024-01-12,2024-01-08,CUST_00580,SC,Joinville,TransLog,390.47,4.64,delivered
5581,2024-03-21,2024-03-28,2024-03-25,CUST_00581,BA,Salvador,FastShip,253.78,9.22,delivered
5582,2024-10-18,2024-10-23,2024-10-22,CUST_00582,PR,Curitiba,FastShip,671.69,2.76,delivered
5583,2024-11-20,2024-12-03,2024-11-23,CUST_00583,PR,Curitiba,FastShip,795.01,3.93,delivered
5584,2024-04-19,2024-04-24,2024-04-26,CUST_00584,BA,Salvador,LocalEx,628.15,1.97,delivered
5585,2024-01-25,2024-02-05,2024-02-02,CUST_00585,CE,Fortaleza,FastShip,807.61,5.97,delivered
5586,2024-07-26,2024-08-06,2024-08-01,CUST_00586,PE,Recife,LocalEx,597.59,1.01,delivered
5587,2024-10-16,2024-10-29,2024-10-23,CUST_00587,MG,Belo Horizonte,TransLog,475.22,7.0,delivered
5588,2024-11-27,2024-12-08,2024-12-02,CUST_00588,SC,Joinville,FastShip,1114.15,7.65,delivered
5589,2024-03-20,2024-03-26,2024-03-25,CUST_00589,PE,Olinda,TransLog,677.22,3.72,delivered
5590,2024-11-27,,2024-12-04,CUST_00590,RS,Caxias do Sul,LocalEx,595.76,5.91,in_transit
5591,2024-03-31,,2024-04-08,CUST_00591,PR,Maringá,LocalEx,184.92,1.18,in_transit
5592,2024-09-01,2024-09-09,2024-09-05,CUST_00592,GO,Goiânia,TransLog,752.9,7.97,delivered
5593,2024-08-05,2024-08-06,2024-08-07,CUST_00593,RJ,Rio de Janeiro,LocalEx,150.08,4.15,delivered
5594,2024-07-02,2024-07-11,2024-07-06,CUST_00594,GO,Anápolis,LocalEx,874.55,9.32,delivered
5595,2024-12-06,,2024-12-09,CUST_00595,SP,São Paulo,FastShip,145.76,7.16,in_transit
5596,2024-09-13,2024-09-20,2024-09-20,CUST_00596,RJ,Rio de Janeiro,TransLog,894.97,2.81,delivered
5597,2024-08-17,2024-08-22,2024-08-24,CUST_00597,MG,Belo Horizonte,TransLog,215.24,3.04,delivered
5598,2024-12-08,,2024-12-15,CUST_00598,GO,Goiânia,FastShip,423.93,4.13,in_transit
5599,2024-04-14,2024-04-22,2024-04-16,CUST_00599,MG,Belo Horizonte,TransLog,266.86,3.98,delivered
5600,2024-02-02,2024-02-02,2024-02-04,CUST_00600,GO,Anápolis,TransLog,886.46,9.1,delivered
5601,2024-07-16,2024-07-28,2024-07-23,CUST_00601,RJ,Rio de Janeiro,FastShip,531.16,8.69,delivered
5602,2024-11-24,2024-12-09,2024-11-29,CUST_00602,GO,Goiânia,FastShip,813.18,4.88,delivered
5603,2024-09-02,2024-09-09,2024-09-06,CUST_00603,SP,São Paulo,LocalEx,305.84,5.99,delivered
5604,2024-10-01,2024-10-13,2024-10-07,CUST_00604,BA,Feira de Santana,FastShip,126.43,9.3,delivered
5605,2024-09-10,,2024-09-13,CUST_00605,PE,Recife,LocalEx,726.26,3.94,in_transit
5606,2024-12-27,2025-01-01,2025-01-02,CUST_00606,SP,São Paulo,TransLog,782.91,4.02,delivered
5607,2024-05-08,2024-05-16,2024-05-13,CUST_00607,CE,Fortaleza,FastShip,609.02,3.7,delivered
5608,2024-03-22,2024-04-02,2024-03-29,CUST_00608,PR,Curitiba,FastShip,151.69,4.38,delivered
5609,2024-11-20,2024-12-03,2024-11-23,CUST_00609,RJ,Niterói,TransLog,547.36,9.33,delivered
5610,2024-12-01,2024-12-07,2024-12-08,CUST_00610,MG,Uberlândia,TransLog,1306.48,1.52,delivered
5611,2024-08-22,2024-08-31,2024-08-30,CUST_00611,PR,Maringá,TransLog,479.43,6.71,delivered
5612,2024-04-23,2024-05-05,2024-05-01,CUST_00612,CE,Fortaleza,FastShip,272.19,5.51,delivered
5613,2024-06-17,,2024-06-22,CUST_00613,GO,Anápolis,LocalEx,601.91,9.2,in_transit
5614,2024-11-20,2024-11-29,2024-11-25,CUST_00614,RS,Caxias do Sul,LocalEx,1059.22,3.49,delivered
5615,2024-06-01,2024-06-13,2024-06-07,CUST_00615,MG,Belo Horizonte,FastShip,814.14,3.56,delivered
5616,2024-11-08,2024-11-17,2024-11-11,CUST_00616,RJ,Niterói,FastShip,618.8,6.92,delivered
5617,2024-04-02,2024-04-07,2024-04-07,CUST_00617,GO,Goiânia,TransLog,845.75,3.75,delivered
5618,2024-11-19,2024-11-22,2024-11-23,CUST_00618,RS,Caxias do Sul,TransLog,1481.43,7.97,delivered
5619,2024-07-10,2024-07-17,2024-07-18,CUST_00619,CE,Caucaia,TransLog,188.62,3.0,delivered
5620,2024-09-13,2024-09-22,2024-09-17,CUST_00620,MG,Uberlândia,FastShip,274.4,1.04,delivered
5621,2024-04-26,2024-05-05,2024-05-03,CUST_00621,CE,Fortaleza,FastShip,433.58,6.96,delivered
5622,2024-08-16,2024-08-22,2024-08-22,CUST_00622,GO,Anápolis,TransLog,744.9,4.1,delivered
5623,2024-12-04,,2024-12-09,CUST_00623,GO,Anápolis,TransLog,1032.04,2.84,in_transit
5624,2024-11-21,2024-11-25,2024-11-25,CUST_00624,BA,Feira de Santana,LocalEx,79.61,1.28,delivered
5625,2024-11-29,,2024-12-07,CUST_00625,CE,Caucaia,TransLog,1107.74,9.51,in_transit
5626,2024-10-07,2024-10-10,2024-10-12,CUST_00626,CE,Caucaia,LocalEx,453.75,1.91,delivered
5627,2024-12-07,2024-12-10,2024-12-09,CUST_00627,SP,Santos,FastShip,1649.7,5.27,delivered
5628,2024-11-21,2024-12-04,2024-11-25,CUST_00628,BA,Feira de Santana,TransLog,1468.17,2.36,delivered
5629,2024-11-20,2024-12-01,2024-11-22,CUST_00629,MG,Uberlândia,TransLog,1194.48,7.87,delivered
5630,2024-11-08,2024-11-16,2024-11-12,CUST_00630,SC,Joinville,LocalEx,402.49,1.54,delivered
5631,2024-11-24,,2024-11-30,CUST_00631,PE,Olinda,TransLog,1561.43,4.37,in_transit
5632,2024-10-01,2024-10-12,2024-10-09,CUST_00632,SC,Florianópolis,FastShip,504.5,4.69,delivered
5633,2024-11-21,,2024-11-26,CUST_00633,PE,Recife,TransLog,481.11,6.04,in_transit
5634,2024-09-23,,2024-09-28,CUST_00634,CE,Fortaleza,TransLog,508.11,5.04,in_transit
5635,2024-09-07,2024-09-11,2024-09-10,CUST_00635,MG,Belo Horizonte,FastShip,56.12,6.65,delivered
5636,2024-07-11,2024-07-21,2024-07-18,CUST_00636,CE,Fortaleza,LocalEx,622.96,2.48,delivered
5637,2024-03-01,2024-03-07,2024-03-05,CUST_00637,RS,Caxias do Sul,TransLog,258.45,5.29,delivered
5638,2024-04-09,2024-04-21,2024-04-17,CUST_00638,SP,São Paulo,TransLog,479.16,1.17,delivered
5639,2024-05-14,2024-05-23,2024-05-17,CUST_00639,MG,Belo Horizonte,TransLog,746.55,1.29,delivered
5640,2024-04-23,2024-04-29,2024-05-01,CUST_00640,CE,Caucaia,LocalEx,223.04,6.34,delivered
5641,2024-03-04,2024-03-12,2024-03-12,CUST_00641,RJ,Rio de Janeiro,TransLog,214.9,6.8,delivered
5642,2024-11-23,2024-12-09,2024-12-01,CUST_00642,SP,São Paulo,FastShip,125.99,3.97,delivered
5643,2024-04-06,2024-04-12,2024-04-08,CUST_00643,MG,Belo Horizonte,FastShip,378.1,3.68,delivered
5644,2024-10-19,2024-10-24,2024-10-22,CUST_00644,PE,Olinda,FastShip,627.69,2.61,delivered
5645,2024-12-03,,2024-12-11,CUST_00645,RS,Caxias do Sul,FastShip,356.19,9.6,in_transit
5646,2024-10-18,2024-10-29,2024-10-26,CUST_00646,RS,Caxias do Sul,TransLog,685.61,9.64,delivered
5647,2024-03-26,2024-03-29,2024-03-30,CUST_00647,CE,Fortaleza,TransLog,639.49,8.56,delivered
5648,2024-11-23,2024-12-02,2024-11-30,CUST_00648,RS,Caxias do Sul,TransLog,999.41,1.19,delivered
5649,2024-11-18,2024-11-29,2024-11-26,CUST_00649,MG,Uberlândia,FastShip,121.12,0.99,delivered
5650,2024-09-02,2024-09-08,2024-09-04,CUST_00650,GO,Goiânia,LocalEx,582.35,3.97,delivered
5651,2024-02-03,,2024-02-11,CUST_00651,PR,Maringá,FastShip,877.3,4.39,in_transit
5652,2024-06-17,,2024-06-19,CUST_00652,CE,Fortaleza,FastShip,53.51,1.69,in_transit
5653,2024-08-31,2024-09-12,2024-09-06,CUST_00653,RS,Porto Alegre,FastShip,684.97,6.13,delivered
5654,2024-11-28,,2024-12-05,CUST_00654,SP,São Paulo,FastShip,2115.11,8.24,in_transit
5655,2024-11-29,2024-12-05,2024-12-03,CUST_00655,PR,Maringá,TransLog,711.03,9.28,delivered
5656,2024-10-31,2024-11-08,2024-11-06,CUST_00656,SP,Santos,TransLog,487.89,4.2,delivered
5657,2024-05-14,2024-05-20,2024-05-19,CUST_00657,GO,Goiânia,FastShip,888.25,8.75,delivered
5658,2024-04-01,2024-04-08,2024-04-09,CUST_00658,MG,Uberlândia,LocalEx,212.84,8.42,delivered
5659,2024-08-07,2024-08-17,2024-08-15,CUST_00659,GO,Anápolis,TransLog,828.35,3.19,delivered
5660,2024-10-06,2024-10-15,2024-10-10,CUST_00660,BA,Salvador,LocalEx,355.46,2.61,delivered
5661,2024-08-05,2024-08-14,2024-08-09,CUST_00661,SP,Santos,FastShip,265.95,0.23,delivered
5662,2024-12-05,2024-12-18,2024-12-13,CUST_00662,GO,Goiânia,FastShip,879.16,7.97,delivered
5663,2024-04-28,2024-05-01,2024-05-02,CUST_00663,PE,Recife,FastShip,240.97,7.11,delivered
5664,2024-11-10,2024-11-15,2024-11-17,CUST_00664,BA,Salvador,FastShip,122.75,6.79,delivered
5665,2024-01-28,2024-02-02,2024-01-31,CUST_00665,RJ,Rio de Janeiro,FastShip,307.73,9.63,delivered
5666,2024-11-05,2024-11-13,2024-11-07,CUST_00666,CE,Caucaia,LocalEx,573.68,7.89,delivered
5667,2024-06-11,2024-06-21,2024-06-15,CUST_00667,RJ,Niterói,TransLog,36.57,8.81,delivered
5668,2024-01-22,2024-01-23,2024-01-24,CUST_00668,RJ,Niterói,TransLog,681.86,0.83,delivered
5669,2024-08-20,2024-08-25,2024-08-23,CUST_00669,SP,Campinas,FastShip,40.91,7.61,delivered
5670,2024-04-15,2024-04-28,2024-04-22,CUST_00670,SC,Joinville,TransLog,224.23,1.74,delivered
5671,2024-09-23,2024-09-30,2024-09-30,CUST_00671,CE,Caucaia,TransLog,705.12,3.41,delivered
5672,2024-05-28,2024-06-03,2024-06-03,CUST_00672,CE,Fortaleza,FastShip,80.79,1.45,delivered
5673,2024-03-15,2024-03-25,2024-03-23,CUST_00673,SC,Joinville,FastShip,696.42,2.42,delivered
5674,2024-05-30,2024-06-11,2024-06-06,CUST_00674,PE,Olinda,FastShip,53.49,8.81,delivered
5675,2024-08-18,2024-08-27,2024-08-22,CUST_00675,GO,Goiânia,TransLog,335.16,6.67,delivered
5676,2024-06-30,2024-07-12,2024-07-08,CUST_00676,RS,Caxias do Sul,TransLog,827.69,3.62,delivered
5677,2024-08-21,2024-08-22,2024-08-24,CUST_00677,RJ,Niterói,TransLog,395.8,9.27,delivered
5678,2024-12-02,2024-12-18,2024-12-09,CUST_00678,PE,Recife,FastShip,212.79,9.78,delivered
5679,2024-08-05,2024-08-12,2024-08-08,CUST_00679,CE,Caucaia,FastShip,549.55,4.7,delivered
5680,2024-12-08,2024-12-10,2024-12-11,CUST_00680,SP,Santos,TransLog,1527.22,6.76,delivered
5681,2024-11-20,,2024-11-24,CUST_00681,CE,Fortaleza,FastShip,672.27,4.46,in_transit
5682,2024-09-16,2024-09-27,2024-09-21,CUST_00682,RS,Caxias do Sul,FastShip,618.59,4.73,delivered
5683,2024-09-19,2024-09-20,2024-09-21,CUST_00683,SP,Campinas,TransLog,755.67,2.74,delivered
5684,2024-12-09,2024-12-17,2024-12-13,CUST_00684,GO,Anápolis,TransLog,1576.42,2.19,delivered
5685,2024-03-31,2024-04-04,2024-04-05,CUST_00685,BA,Feira de Santana,TransLog,188.23,8.5,delivered
5686,2024-05-23,2024-05-29,2024-05-26,CUST_00686,MG,Uberlândia,TransLog,682.15,3.64,delivered
5687,2024-05-13,,2024-05-17,CUST_00687,GO,Goiânia,FastShip,762.81,4.42,in_transit
5688,2024-07-08,2024-07-17,2024-07-14,CUST_00688,SP,Santos,FastShip,828.04,3.77,delivered
5689,2024-12-05,2024-12-11,2024-12-12,CUST_00689,MG,Uberlândia,LocalEx,1102.4,4.8,delivered
5690,2024-07-27,2024-08-05,2024-08-02,CUST_00690,RS,Caxias do Sul,TransLog,93.19,5.89,delivered
5691,2024-08-05,2024-08-13,2024-08-11,CUST_00691,CE,Caucaia,TransLog,256.5,0.99,delivered
5692,2024-09-15,2024-09-27,2024-09-23,CUST_00692,GO,Anápolis,LocalEx,138.93,8.99,delivered
5693,2024-12-05,2024-12-17,2024-12-12,CUST_00693,RS,Porto Alegre,LocalEx,797.02,4.08,delivered
5694,2024-09-16,,2024-09-18,CUST_00694,RS,Caxias do Sul,TransLog,375.22,7.3,in_transit
5695,2024-12-30,2025-01-07,2025-01-07,CUST_00695,PR,Curitiba,FastShip,450.47,6.97,delivered
5696,2024-06-10,2024-06-15,2024-06-15,CUST_00696,BA,Salvador,FastShip,448.06,0.62,delivered
5697,2024-08-31,2024-09-11,2024-09-05,CUST_00697,CE,Fortaleza,TransLog,172.6,1.43,delivered
5698,2024-04-17,2024-04-24,2024-04-22,CUST_00698,GO,Goiânia,TransLog,133.68,1.74,delivered
5699,2024-05-17,2024-05-21,2024-05-23,CUST_00699,PE,Recife,TransLog,546.45,4.84,delivered
5700,2024-01-03,2024-01-08,2024-01-07,CUST_00700,PE,Recife,FastShip,691.65,7.33,delivered
5701,2024-11-15,2024-11-22,2024-11-21,CUST_00701,RJ,Niterói,TransLog,825.3,3.4,delivered
5702,2024-04-21,2024-04-24,2024-04-23,CUST_00702,SP,Campinas,LocalEx,519.39,3.85,delivered
5703,2024-06-27,2024-07-06,2024-07-04,CUST_00703,PR,Curitiba,FastShip,390.93,7.62,delivered
5704,2024-08-24,,2024-08-30,CUST_00704,GO,Anápolis,FastShip,58.01,9.92,in_transit
5705,2024-11-11,2024-11-19,2024-11-16,CUST_00705,PE,Recife,FastShip,435.46,4.99,delivered
5706,2024-12-19,2024-12-24,2024-12-21,CUST_00706,BA,Feira de Santana,TransLog,83.94,5.34,delivered
5707,2024-01-04,,2024-01-10,CUST_00707,PR,Curitiba,FastShip,492.39,2.95,in_transit
5708,2024-09-26,2024-10-03,2024-10-01,CUST_00708,CE,Fortaleza,LocalEx,243.43,4.77,delivered
5709,2024-03-09,2024-03-18,2024-03-15,CUST_00709,SP,São Paulo,LocalEx,863.96,8.09,delivered
5710,2024-12-08,,2024-12-12,CUST_00710,RJ,Niterói,TransLog,1069.16,5.79,in_transit
5711,2024-05-29,2024-06-02,2024-06-02,CUST_00711,PR,Maringá,FastShip,137.95,2.57,delivered
5712,2024-10-05,2024-10-17,2024-10-11,CUST_00712,PE,Olinda,TransLog,760.6,8.9,delivered
5713,2024-02-04,2024-02-16,2024-02-12,CUST_00713,GO,Goiânia,TransLog,599.52,7.49,delivered
5714,2024-06-01,2024-06-06,2024-06-03,CUST_00714,BA,Feira de Santana,LocalEx,149.69,2.8,delivered
5715,2024-04-21,2024-04-29,2024-04-25,CUST_00715,BA,Feira de Santana,TransLog,831.84,4.76,delivered
5716,2024-11-26,2024-12-06,2024-12-03,CUST_00716,RS,Caxias do Sul,TransLog,347.02,4.63,delivered
5717,2024-12-08,2024-12-17,2024-12-13,CUST_00717,MG,Uberlândia,FastShip,1180.3,2.82,delivered
5718,2024-11-24,2024-12-07,2024-12-01,CUST_00718,SP,Santos,TransLog,1444.78,1.64,delivered
5719,2024-07-14,,2024-07-19,CUST_00719,PE,Olinda,FastShip,737.98,8.77,in_transit
5720,2024-10-19,2024-11-01,2024-10-27,CUST_00720,SP,Campinas,FastShip,408.36,4.83,delivered
5721,2024-12-24,2024-12-28,2024-12-30,CUST_00721,PE,Recife,TransLog,618.08,2.9,delivered
5722,2024-04-19,2024-04-26,2024-04-24,CUST_00722,PE,Recife,FastShip,316.77,6.42,delivered
5723,2024-07-30,2024-08-10,2024-08-04,CUST_00723,RS,Porto Alegre,FastShip,208.06,4.9,delivered
5724,2024-12-06,2024-12-19,2024-12-13,CUST_00724,CE,Caucaia,FastShip,997.09,6.65,delivered
5725,2024-06-16,2024-06-18,2024-06-20,CUST_00725,MG,Uberlândia,FastShip,259.38,8.83,delivered
5726,2024-06-29,2024-07-06,2024-07-03,CUST_00726,SP,Campinas,FastShip,116.09,6.38,delivered
5727,2024-02-11,2024-02-13,2024-02-13,CUST_00727,PR,Maringá,LocalEx,831.45,3.38,delivered
5728,2024-12-09,,2024-12-14,CUST_00728,SP,Santos,LocalEx,1017.07,0.8,in_transit
5729,2024-04-20,2024-04-26,2024-04-26,CUST_00729,CE,Caucaia,TransLog,820.51,7.87,delivered
5730,2024-11-21,2024-12-06,2024-11-26,CUST_00730,GO,Anápolis,TransLog,1230.48,2.15,delivered
5731,2024-12-24,2025-01-07,2025-01-01,CUST_00731,SP,Santos,TransLog,83.85,2.81,delivered
5732,2024-10-28,2024-10-29,2024-10-30,CUST_00732,SP,Santos,FastShip,596.12,6.66,delivered
5733,2024-11-23,2024-12-05,2024-12-01,CUST_00733,RS,Porto Alegre,TransLog,1124.49,3.36,delivered
5734,2024-06-14,,2024-06-21,CUST_00734,BA,Feira de Santana,FastShip,604.62,1.63,in_transit
5735,2024-12-03,2024-12-12,2024-12-09,CUST_00735,PR,Maringá,TransLog,921.6,0.63,delivered
5736,2024-12-02,2024-12-16,2024-12-09,CUST_00736,PR,Maringá,LocalEx,533.73,9.85,delivered
5737,2024-08-04,2024-08-09,2024-08-11,CUST_00737,PR,Curitiba,FastShip,93.02,5.78,delivered
5738,2024-11-21,2024-12-07,2024-11-27,CUST_00738,PE,Olinda,FastShip,308.94,9.82,delivered
5739,2024-06-28,2024-07-04,2024-07-05,CUST_00739,CE,Caucaia,LocalEx,827.65,8.75,delivered
5740,2024-01-13,2024-01-17,2024-01-17,CUST_00740,PE,Olinda,FastShip,666.88,5.55,delivered
5741,2024-11-22,2024-11-25,2024-11-25,CUST_00741,PE,Recife,FastShip,715.44,2.87,delivered
